measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,393,Saint Kitts and Nevis,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,2718.2223057446704,3422.2778046393328,2155.8760594101773
5,Prevalence,393,Saint Kitts and Nevis,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4644.040810298847,5846.908751847281,3683.2809372095467
5,Prevalence,207,Ghana,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,1066705.5718049156,1247566.740377417,923013.3800146016
5,Prevalence,207,Ghana,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3540.4583227494395,4140.747143263643,3063.53551500848
5,Prevalence,207,Ghana,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,874215.3066843607,1105526.4673138028,676366.1065259682
5,Prevalence,207,Ghana,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,2901.5718490984405,3669.3071506115316,2244.8987559178536
5,Prevalence,127,El Salvador,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,225108.90770655326,258147.836472889,193360.44198102682
5,Prevalence,127,El Salvador,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3633.4739350776704,4166.753971564978,3121.023211258317
5,Prevalence,26,Papua New Guinea,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,244506.82134106453,287635.73295322474,208056.62178845055
5,Prevalence,26,Papua New Guinea,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2622.2918305410763,3084.84167663693,2231.369974111222
5,Prevalence,26,Papua New Guinea,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,342424.32899004006,433437.4966653345,264942.180548116
5,Prevalence,26,Papua New Guinea,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3672.439548165214,4648.539457188516,2841.457394957268
5,Prevalence,87,Luxembourg,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,22286.344698327863,25309.404064653827,19887.884297257344
5,Prevalence,87,Luxembourg,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3769.997077120899,4281.383090811468,3364.269317633067
5,Prevalence,87,Luxembourg,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,32770.872259996875,40860.16263369243,26422.910064727304
5,Prevalence,87,Luxembourg,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5543.57811059793,6911.976628956241,4469.745714761576
5,Prevalence,80,France,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,4311625.868019564,5361220.929842701,3492337.623748284
5,Prevalence,80,France,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,6550.434354116294,8145.0308616363445,5305.731305782636
5,Prevalence,89,Netherlands,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,704662.691619097,802505.4263468581,625552.2578657202
5,Prevalence,89,Netherlands,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4133.702739720693,4707.6692422988335,3669.6239391310974
5,Prevalence,89,Netherlands,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,1223348.0385131685,1531192.912941811,981140.4330991366
5,Prevalence,89,Netherlands,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,7176.422419660812,8982.306590867252,5755.580570093479
5,Prevalence,122,Ecuador,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,277015.8148980496,312314.51726812316,244203.8118224553
5,Prevalence,122,Ecuador,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1630.082816418783,1837.7958966142742,1437.0025678940153
5,Prevalence,205,Côte d'Ivoire,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,734098.7060478549,861211.4112795679,627697.667811498
5,Prevalence,205,Côte d'Ivoire,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2925.652668036913,3432.2434332007297,2501.6054944980965
5,Prevalence,194,Lesotho,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,99649.03955663365,114848.68673613886,86131.97492822006
5,Prevalence,194,Lesotho,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4835.700456655385,5573.298542236142,4179.753586649565
5,Prevalence,194,Lesotho,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,72765.45833738535,92654.79655804847,56383.289097002424
5,Prevalence,194,Lesotho,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3531.1124088742754,4496.288614727948,2736.1297012717337
5,Prevalence,170,Congo,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,68706.83115719532,80480.99142087926,58022.42081924456
5,Prevalence,170,Congo,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1362.5557268399077,1596.0543357236231,1150.6684334123497
5,Prevalence,349,Greenland,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,3608.037717020777,4143.977962335623,3125.9753929614553
5,Prevalence,349,Greenland,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,6427.594819912784,7382.353892501673,5568.817406810434
5,Prevalence,349,Greenland,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,2952.063979747721,3711.4204559741756,2377.6905764736252
5,Prevalence,349,Greenland,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5259.000219084545,6611.767605643514,4235.773800423747
5,Prevalence,212,Mauritania,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,106678.81211763855,123850.85605553843,91543.73442397283
5,Prevalence,212,Mauritania,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2761.1825996914686,3205.649012292503,2369.4392690041705
5,Prevalence,212,Mauritania,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,99850.51717273971,128380.08369475971,77000.80348330626
5,Prevalence,212,Mauritania,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,2584.4448875521107,3322.87964412283,1993.0225554621961
5,Prevalence,123,Peru,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,733358.6429494799,852089.6306824381,637157.5827620241
5,Prevalence,123,Peru,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2206.5834654890205,2563.8300008527185,1917.126634492379
5,Prevalence,123,Peru,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,1870181.3425746,2345440.163784508,1491330.59239965
5,Prevalence,123,Peru,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5627.139282621713,7057.133006418093,4487.22525929746
5,Prevalence,153,Syrian Arab Republic,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,568935.2642928755,654118.3437666557,487711.0667881224
5,Prevalence,153,Syrian Arab Republic,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3956.237740437609,4548.580200136825,3391.4243850825746
5,Prevalence,153,Syrian Arab Republic,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,826019.1175144231,1027931.56454429,646783.40183815
5,Prevalence,153,Syrian Arab Republic,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5743.9364583863635,7147.986608444308,4497.574794244927
5,Prevalence,163,India,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,23338840.632295977,26464353.86353923,20674708.892441645
5,Prevalence,163,India,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1717.6276933796382,1947.6506052538066,1521.5602653835238
5,Prevalence,157,Yemen,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,186199.69936935848,222669.71774913452,157638.49353702975
5,Prevalence,157,Yemen,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,616.4265898824942,737.1630311277735,521.8728028797012
5,Prevalence,37,Kyrgyzstan,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,206815.9793107242,234919.86421328274,178568.46106751062
5,Prevalence,37,Kyrgyzstan,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3265.568459385519,3709.3212120976846,2819.5477750148702
5,Prevalence,209,Guinea-Bissau,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,59005.50517515457,68848.36448280468,50597.21642647028
5,Prevalence,209,Guinea-Bissau,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3237.3925544698923,3777.430290655541,2776.063881661826
5,Prevalence,209,Guinea-Bissau,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,52190.19797085044,66980.57892259335,39784.06924502213
5,Prevalence,209,Guinea-Bissau,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,2863.464312788985,3674.952478661135,2182.7903884226316
5,Prevalence,183,Mauritius,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,26439.763731073952,29956.856982999783,22845.707477073673
5,Prevalence,183,Mauritius,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2071.8204211066472,2347.4199195133733,1790.1901002996397
5,Prevalence,69,Singapore,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,89918.83127533215,105511.21190455653,77156.86298864029
5,Prevalence,69,Singapore,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1602.1821021744558,1880.008591021274,1374.788163803006
5,Prevalence,57,Belarus,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,387434.24746094743,434440.99723799323,345675.28270867775
5,Prevalence,57,Belarus,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,4059.322166427147,4551.832941073856,3621.7947862927285
5,Prevalence,20,Viet Nam,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,1891071.277663443,2157326.7304200446,1642450.2754606768
5,Prevalence,20,Viet Nam,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1988.5991517345717,2268.5861483911376,1727.1560639337263
5,Prevalence,181,Madagascar,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,345016.95927063935,416678.65078004496,286463.50013298006
5,Prevalence,181,Madagascar,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1357.7862493107448,1639.8050217777932,1127.3538617702577
5,Prevalence,149,Palestine,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,251605.1801744029,294434.29647004977,215659.8393203078
5,Prevalence,149,Palestine,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,5246.786907645599,6139.913378612005,4497.209559304057
5,Prevalence,149,Palestine,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,257695.5283843993,325921.9695628101,197307.15507703627
5,Prevalence,149,Palestine,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5373.7904901197835,6796.533845729584,4114.496360231588
5,Prevalence,67,Japan,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,1595850.2988204742,1784587.99795064,1422852.7740569497
5,Prevalence,67,Japan,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1240.8265798460075,1387.5764058621344,1106.3152618778943
5,Prevalence,102,United States of America,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,17873175.8361054,19593457.446188364,16249294.560530972
5,Prevalence,102,United States of America,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,5507.026533363011,6037.074274092209,5006.681359476535
5,Prevalence,161,Bangladesh,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,2242703.8825893467,2687936.4360031015,1905542.5996661228
5,Prevalence,161,Bangladesh,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1435.516336475969,1720.5020668339275,1219.7051750378062
5,Prevalence,79,Finland,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,227938.08079573556,283135.3047644735,185173.80238202686
5,Prevalence,79,Finland,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4129.186884585552,5129.106040180671,3354.4953677569392
5,Prevalence,183,Mauritius,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,56923.77821994975,65171.211280805124,49421.750267071635
5,Prevalence,183,Mauritius,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4460.54841345011,5106.817435026431,3872.6893512218544
5,Prevalence,183,Mauritius,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,53886.41021108306,67248.92915717598,43459.154823122764
5,Prevalence,183,Mauritius,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4222.540194799117,5269.627449871773,3405.4602515513425
5,Prevalence,186,Seychelles,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,2937.0600591879247,3490.505606527048,2495.1472273456097
5,Prevalence,186,Seychelles,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2924.8975849963717,3476.0512938812954,2484.81473051369
5,Prevalence,186,Seychelles,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,3979.928784708756,5007.335015585405,3166.178278436719
5,Prevalence,186,Seychelles,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3963.4477526042842,4986.599456329474,3153.067017236296
5,Prevalence,196,South Africa,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,1587382.6078670747,1790741.5058897475,1410301.6231327218
5,Prevalence,196,South Africa,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2911.4030353587773,3284.3816166007377,2586.6205198487614
5,Prevalence,413,Tokelau,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,39.743962350265605,46.92899432435662,33.355362181018606
5,Prevalence,413,Tokelau,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2913.9927094498944,3440.7929968783496,2445.586108399164
5,Prevalence,37,Kyrgyzstan,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,196321.2272305181,226278.40625859922,171177.28070311333
5,Prevalence,37,Kyrgyzstan,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3099.8591583130833,3572.874924755818,2702.8430331663576
5,Prevalence,98,Chile,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,699094.7664448951,792803.2542403488,611520.5237998002
5,Prevalence,98,Chile,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3903.3065627662572,4426.51596577604,3414.34693604185
5,Prevalence,119,Trinidad and Tobago,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,33277.769780818686,37677.42805223024,29050.53330676167
5,Prevalence,119,Trinidad and Tobago,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2407.24325328229,2725.505196926956,2101.453936593525
5,Prevalence,367,Monaco,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,1848.0468655909044,2151.44601229847,1574.0836690986175
5,Prevalence,367,Monaco,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4960.164084180225,5774.488427729059,4224.845931307653
5,Prevalence,367,Monaco,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,2143.487175496957,2649.085131303569,1734.7021693949055
5,Prevalence,367,Monaco,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5753.126882635292,7110.153518767174,4655.94653338562
5,Prevalence,190,Uganda,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,398357.87684176397,474284.8209189989,333441.0401914417
5,Prevalence,190,Uganda,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1020.0358960250442,1214.4545656100058,853.8097273229102
5,Prevalence,206,Gambia,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,15003.894543641898,17466.7593131228,12813.900382380061
5,Prevalence,206,Gambia,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,701.0341813395819,816.1077965533592,598.7100307989983
5,Prevalence,130,Mexico,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,4414463.568778387,4901441.63036675,3984821.2483821986
5,Prevalence,130,Mexico,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3595.115235517122,3991.707532928108,3245.216855382408
5,Prevalence,130,Mexico,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,4417348.669905693,5160224.135944032,3754830.677337462
5,Prevalence,130,Mexico,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3597.464846258538,4202.458604715442,3057.9137792315214
5,Prevalence,86,Italy,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,3581587.416531926,4123228.596110929,3110573.0053962567
5,Prevalence,86,Italy,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5910.99733384098,6804.913688810235,5133.642322045806
5,Prevalence,154,Tunisia,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,601961.9384457282,758927.6933056281,476916.69051609386
5,Prevalence,154,Tunisia,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5269.153513511374,6643.121875791101,4174.594928665337
5,Prevalence,435,South Sudan,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,107818.26898674214,129318.4312052499,90372.1311495007
5,Prevalence,435,South Sudan,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1228.4738882798943,1473.4452472846149,1029.693802253672
5,Prevalence,11,Indonesia,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,9332445.918876262,10918619.67691505,7934957.232424354
5,Prevalence,11,Indonesia,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3645.67063884366,4265.301028138498,3099.7490748077034
5,Prevalence,79,Finland,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,175194.50232477635,193902.87171078788,157817.16357151567
5,Prevalence,79,Finland,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3173.7164703919607,3512.625849777004,2858.9192280072352
5,Prevalence,81,Germany,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,3512112.8506203694,3927000.4810746675,3148021.2216692683
5,Prevalence,81,Germany,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4175.309410498325,4668.540779026018,3742.465914488602
5,Prevalence,81,Germany,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,5675447.989002259,7080522.790352863,4625511.91369394
5,Prevalence,81,Germany,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,6747.149765728401,8417.546558216709,5498.952978748118
5,Prevalence,208,Guinea,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,367455.068217634,424593.6552473075,317454.5260446713
5,Prevalence,208,Guinea,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3065.484012997964,3542.16113685523,2648.3558361682835
5,Prevalence,208,Guinea,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,357421.74241939845,456495.28176553093,274131.1174832261
5,Prevalence,208,Guinea,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,2981.781262670203,3808.2995971426385,2286.9314667130466
5,Prevalence,116,Saint Lucia,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,5423.217915745212,6212.462222894196,4676.234056270314
5,Prevalence,116,Saint Lucia,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3119.4619808999896,3573.439240903694,2689.7931410747165
5,Prevalence,58,Estonia,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,63380.25336561646,71503.6015239546,55612.51096937321
5,Prevalence,58,Estonia,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4821.038900378201,5438.943932198562,4230.183132661731
5,Prevalence,369,Nauru,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,390.7117562658645,496.6371765619548,304.18166663131575
5,Prevalence,369,Nauru,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3734.3155546972075,4746.721601625488,2907.2847462058435
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,4436640.418330659,5129195.409120949,3836616.3247546065
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,5364.563385938552,6201.966194377221,4639.044304026974
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,6200422.225750267,7318791.990661334,5262856.438394988
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,7497.240008946896,8849.51671543735,6363.582416599746
5,Prevalence,43,Albania,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,115934.13404598164,146519.3928003102,93334.71323701218
5,Prevalence,43,Albania,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4216.868241999871,5329.344799277843,3394.8602916999444
5,Prevalence,164,Nepal,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,1293496.5075529688,1463251.9480758067,1138614.0680583692
5,Prevalence,164,Nepal,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4336.844728549846,4906.002034406723,3817.5537313612917
5,Prevalence,164,Nepal,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,928370.5952103367,1170285.408458364,741301.3335345634
5,Prevalence,164,Nepal,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3112.647849042421,3923.7416374420513,2485.4406346162423
5,Prevalence,71,Australia,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,1126306.2552920447,1284601.9235272976,989374.300719234
5,Prevalence,71,Australia,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4704.007022042913,5365.1273269679095,4132.112057572932
5,Prevalence,140,Bahrain,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,15617.37884983028,18287.354631009268,13240.04172232355
5,Prevalence,140,Bahrain,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1097.224247524388,1284.8077207551914,930.2005769121641
5,Prevalence,150,Oman,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,48213.54743046333,58369.12918200991,39849.09823231813
5,Prevalence,150,Oman,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1069.1908655728005,1294.4025710377819,883.6995844945303
5,Prevalence,121,Bolivia (Plurinational State of),3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,197058.169370207,223079.8035097396,172842.15317419462
5,Prevalence,121,Bolivia (Plurinational State of),3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1700.426551587843,1924.968765432522,1491.465121341215
5,Prevalence,69,Singapore,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,127399.33623266855,143221.66155399487,113360.57564708182
5,Prevalence,69,Singapore,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2270.013226883251,2551.9368916491776,2019.8692845307678
5,Prevalence,69,Singapore,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,162804.46045470965,206732.24291976215,128657.07210481697
5,Prevalence,69,Singapore,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,2900.8650245464532,3683.574339775596,2292.4236816794055
5,Prevalence,181,Madagascar,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,887914.0411422591,1034746.0293151286,764654.0850447112
5,Prevalence,181,Madagascar,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3494.3136655702638,4072.159041407839,3009.234109383535
5,Prevalence,143,Iraq,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,310713.17544535577,369708.54229600326,262702.57097113377
5,Prevalence,143,Iraq,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,766.5969026458987,912.1512887234808,648.1443116627761
5,Prevalence,195,Namibia,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,71783.39707825199,83985.75008691248,61680.34249350534
5,Prevalence,195,Namibia,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3074.273854501656,3596.865099062439,2641.5894480137426
5,Prevalence,156,United Arab Emirates,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,401455.87142028246,479659.25124690396,333743.2499242561
5,Prevalence,156,United Arab Emirates,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4379.498298168978,5232.622123833987,3640.818578384899
5,Prevalence,41,Uzbekistan,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,728814.4144582205,858972.3741454781,605047.4326382808
5,Prevalence,41,Uzbekistan,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2228.558195036273,2626.553325148874,1850.1053047833134
5,Prevalence,99,Uruguay,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,100254.89952282593,110807.53760396934,89975.18978794946
5,Prevalence,99,Uruguay,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2930.2291202343335,3238.6594069119437,2629.77592586618
5,Prevalence,181,Madagascar,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,895467.7534306519,1139784.1190109868,700391.0951732387
5,Prevalence,181,Madagascar,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3524.0406873900342,4485.5279208519105,2756.332326898588
5,Prevalence,125,Colombia,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,1410818.9118196962,1631452.1806957151,1240225.4038580603
5,Prevalence,125,Colombia,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2993.204090722245,3461.301305337356,2631.271611930322
5,Prevalence,144,Jordan,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,89122.12761583034,103968.43194871364,76070.33180096431
5,Prevalence,144,Jordan,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,834.1866732935785,973.1486746894266,712.0213432843765
5,Prevalence,182,Malawi,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,244669.53275389643,292313.1687954256,203735.83438417918
5,Prevalence,182,Malawi,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1399.9586784612507,1672.567699286406,1165.7428133750072
5,Prevalence,127,El Salvador,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,210793.60973509031,242672.91030691666,185535.58467856128
5,Prevalence,127,El Salvador,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3402.4112793075774,3916.9738031826178,2994.72250044294
5,Prevalence,127,El Salvador,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,275882.788226511,345965.62555172504,219622.68625013652
5,Prevalence,127,El Salvador,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4453.013123160381,5584.217415837245,3544.9210525327476
5,Prevalence,131,Nicaragua,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,273698.75437383464,344102.05878743797,216268.90570182004
5,Prevalence,131,Nicaragua,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4316.0628948556805,5426.28018667333,3410.429109720138
5,Prevalence,57,Belarus,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,363922.01121356606,453417.79954972875,293595.7081042262
5,Prevalence,57,Belarus,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3812.97393467748,4750.661399778191,3076.1337534970767
5,Prevalence,193,Botswana,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,54319.83995367844,64184.98618588794,45450.83264049167
5,Prevalence,193,Botswana,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2397.5790145322503,2833.008640278703,2006.1171502859129
5,Prevalence,78,Denmark,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,294029.2392045919,363663.91222087195,238603.55303439355
5,Prevalence,78,Denmark,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5120.777313214825,6333.526272330353,4155.490333329718
5,Prevalence,111,Dominican Republic,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,197720.1359244566,228406.6413221666,168741.1264552423
5,Prevalence,111,Dominican Republic,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1858.7347034128777,2147.213528508278,1586.3077686491918
5,Prevalence,164,Nepal,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,435421.9574861919,499049.11372974917,379579.06279107527
5,Prevalence,164,Nepal,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1459.8859834505724,1673.2155869989524,1272.6555100234432
5,Prevalence,59,Latvia,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,71124.65036590556,78141.62734247537,64211.902705732806
5,Prevalence,59,Latvia,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3645.5198229723323,4005.1775300236145,3291.2044274418176
